4787,4787,Country_h,Product_10,2017-01-01,-7950.0,0.0,0.0,0.0,0.0,-7950.0,0.0,1.0,17.0,1.0,21.0,31.0,5.0,5.0,4.0,4.0,3.0,2.0,96.0,288.336666666668,197.77735215053696,1.0,5022.0
4788,4788,Country_h,Product_10,2017-02-01,-39900.0,0.0,0.0,0.0,0.0,-7650.0,-32250.0,2.0,17.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,2.0,97.0,349.039171539962,172.99512183235802,2.0,4617.0
4789,4789,Country_h,Product_10,2017-03-01,-9300.0,0.0,0.0,0.0,0.0,-9300.0,0.0,3.0,17.0,1.0,23.0,31.0,4.0,4.0,5.0,5.0,5.0,5.0,98.0,275.853136219641,121.762393523407,3.0,6392.25
4790,4790,Country_h,Product_10,2017-04-01,-17550.0,0.0,0.0,0.0,0.0,-17550.0,0.0,4.0,17.0,2.0,17.0,30.0,3.0,4.0,4.0,3.0,3.0,5.0,99.0,271.375882352942,183.201176470589,1.0,2295.0
4791,4791,Country_h,Product_10,2017-05-01,-8250.0,0.0,0.0,0.0,0.0,-8250.0,0.0,5.0,17.0,2.0,22.0,31.0,4.0,5.0,5.0,4.0,4.0,3.0,100.0,288.80398703403597,170.162706645057,2.0,4164.75
4792,4792,Country_h,Product_10,2017-06-01,-7350.000000000021,0.0,0.0,0.0,0.0,-7350.000000000021,0.0,6.0,17.0,2.0,21.0,30.0,3.0,4.0,4.0,5.0,5.0,5.0,101.0,288.336666666666,181.09438735177798,3.0,3415.5
4793,4793,Country_h,Product_10,2017-07-01,-7350.0,0.0,0.0,0.0,0.0,-7350.0,0.0,7.0,17.0,3.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,102.0,288.336666666668,161.480236857308,1.0,3894.75
4794,4794,Country_a,Product_11,2012-01-01,-6000.0,-6000.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,21.0,31.0,4.0,5.0,4.0,4.0,4.0,2.0,172.0,3.56530656318542,3.18221461110174,1.0,333393.75
4795,4795,Country_a,Product_11,2012-02-01,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,20.0,29.0,3.0,4.0,5.0,4.0,4.0,3.0,173.0,3.5549547231681204,3.23813429184008,2.0,446006.25
4796,4796,Country_a,Product_11,2012-03-01,-15000.0,-15000.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,22.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,174.0,3.57357585671057,3.10165280117772,3.0,343884.375
4797,4797,Country_a,Product_11,2012-04-01,,,,,,,,4.0,12.0,2.0,20.0,30.0,5.0,4.0,4.0,4.0,3.0,1.0,175.0,3.64035149700598,3.24766407185628,1.0,450900.0
4798,4798,Country_a,Product_11,2012-05-01,-6000.0,-6000.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,2.0,22.0,31.0,3.0,5.0,5.0,5.0,4.0,4.0,176.0,3.66665269801198,3.32329330388134,2.0,445640.625
4799,4799,Country_a,Product_11,2012-06-01,-9000.0,-9000.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,2.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,177.0,3.6981338907760697,3.20396916644892,3.0,430537.5
4800,4800,Country_a,Product_11,2012-07-01,-6000.0,-6000.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,3.0,21.0,31.0,4.0,5.0,4.0,4.0,4.0,2.0,178.0,3.66236187003516,3.29755098320094,1.0,431943.75
4801,4801,Country_a,Product_11,2012-08-01,-7500.0,-7500.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,3.0,22.0,31.0,3.0,4.0,5.0,5.0,5.0,5.0,179.0,3.6616262411921903,3.32530823681867,2.0,347259.375
4802,4802,Country_a,Product_11,2012-09-01,-9000.0,-9000.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,3.0,19.0,30.0,3.0,4.0,4.0,4.0,4.0,5.0,180.0,3.66846411773193,3.20545185398933,3.0,389868.75
4803,4803,Country_a,Product_11,2012-10-01,-7500.0,-7500.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,4.0,22.0,31.0,4.0,5.0,5.0,4.0,4.0,3.0,181.0,3.66122013129104,3.28265573432874,1.0,437006.25
4804,4804,Country_a,Product_11,2012-11-01,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,4.0,22.0,30.0,4.0,4.0,4.0,5.0,5.0,5.0,182.0,3.68311629044088,3.24244087686416,2.0,345121.875
4805,4805,Country_a,Product_11,2012-12-01,-6000.0,-6000.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,4.0,15.0,31.0,3.0,3.0,3.0,3.0,3.0,5.0,183.0,3.65542941748299,3.26592082554401,3.0,376115.625
4806,4806,Country_a,Product_11,2013-01-01,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,22.0,31.0,4.0,4.0,5.0,5.0,4.0,4.0,184.0,3.6624698104892,3.2975722344645204,1.0,255262.5
4807,4807,Country_a,Product_11,2013-02-01,-7500.0,-7500.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,19.0,28.0,3.0,4.0,4.0,4.0,4.0,4.0,185.0,3.76237419354839,3.1289087919038496,2.0,44465.625
4808,4808,Country_a,Product_11,2013-03-01,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,20.0,31.0,4.0,4.0,4.0,3.0,5.0,5.0,186.0,3.7601417721519,3.43961048824593,3.0,124425.0
4809,4809,Country_a,Product_11,2013-04-01,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,2.0,22.0,30.0,5.0,5.0,4.0,4.0,4.0,2.0,187.0,3.88775729909654,3.3297592011412203,1.0,118293.75
4810,4810,Country_a,Product_11,2013-05-01,,,,,,,,5.0,13.0,2.0,22.0,31.0,3.0,4.0,5.0,5.0,5.0,5.0,188.0,3.85572260582408,3.47928345842089,2.0,187368.75
4811,4811,Country_a,Product_11,2013-06-01,-1500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,2.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,189.0,3.8916912811387903,3.11941085409252,3.0,126450.0
4812,4812,Country_a,Product_11,2013-07-01,-1500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,3.0,22.0,31.0,4.0,5.0,5.0,4.0,4.0,3.0,190.0,3.93318565305662,3.07375519963906,1.0,124678.125
4813,4813,Country_a,Product_11,2013-08-01,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,3.0,21.0,31.0,3.0,4.0,4.0,5.0,5.0,5.0,191.0,3.88440768260199,3.54382077667181,2.0,200615.625
4814,4814,Country_a,Product_11,2013-09-01,-5400.0,-5400.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,1.0,192.0,3.89057883998835,3.0016788108423103,3.0,96496.875
4815,4815,Country_a,Product_11,2013-10-01,-4200.0,-4200.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,4.0,22.0,31.0,3.0,5.0,5.0,5.0,4.0,4.0,193.0,3.9474456676596303,3.47092646030307,1.0,217153.125
4816,4816,Country_a,Product_11,2013-11-01,-7500.0,-7500.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,4.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,194.0,3.93557792460163,3.34496525456666,2.0,144731.25
4817,4817,Country_a,Product_11,2013-12-01,-2700.0,-2700.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,4.0,20.0,31.0,5.0,4.0,3.0,4.0,4.0,2.0,195.0,3.9436006528835694,3.3019606093580003,3.0,103387.5
4818,4818,Country_a,Product_11,2014-01-01,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,22.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,196.0,3.93110772578891,3.4782215451577803,1.0,129234.375
4819,4819,Country_a,Product_11,2014-02-01,-3600.0,-3600.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,19.0,28.0,3.0,4.0,4.0,4.0,4.0,5.0,197.0,3.9619864517636096,3.39891352487736,2.0,120403.125
4820,4820,Country_a,Product_11,2014-03-01,-1500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,198.0,3.9655478680611496,3.07151472244569,3.0,104878.125
4821,4821,Country_a,Product_11,2014-04-01,-1800.0,-1800.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,2.0,21.0,30.0,4.0,5.0,5.0,4.0,3.0,3.0,199.0,4.0918230452675015,3.47403670781894,1.0,136687.5
4822,4822,Country_a,Product_11,2014-05-01,-3450.0,-3000.0,0.0,0.0,0.0,0.0,-450.0,5.0,14.0,2.0,21.0,31.0,3.0,4.0,4.0,5.0,5.0,5.0,200.0,4.05820781936023,3.43996855530002,2.0,134521.875
4823,4823,Country_a,Product_11,2014-06-01,-2850.0,-2850.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,2.0,21.0,30.0,5.0,4.0,4.0,4.0,4.0,1.0,201.0,4.25426531094822,4.73772277134075,3.0,118940.625
4824,4824,Country_a,Product_11,2014-07-01,-3450.0,-3450.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,3.0,22.0,31.0,4.0,4.0,5.0,5.0,4.0,4.0,202.0,4.18890712742981,3.60422617710584,1.0,130218.75
4825,4825,Country_a,Product_11,2014-08-01,-3300.0,-3300.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,3.0,20.0,31.0,3.0,4.0,4.0,4.0,5.0,5.0,203.0,4.521974748776089,3.4620973975779505,2.0,109153.125
4826,4826,Country_a,Product_11,2014-09-01,-4350.0,-4350.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,3.0,21.0,30.0,4.0,5.0,4.0,4.0,4.0,2.0,204.0,4.28060233297986,2.71097879109227,3.0,106087.5
4827,4827,Country_a,Product_11,2014-10-01,-5700.0,-5700.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,4.0,22.0,31.0,3.0,4.0,5.0,5.0,5.0,5.0,205.0,4.33072137657182,3.51955614383411,1.0,127490.625
4828,4828,Country_a,Product_11,2014-11-01,-4050.0,-4050.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,4.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,206.0,4.45466943866945,3.22109106029106,2.0,121753.125
4829,4829,Country_a,Product_11,2014-12-01,-4500.0,-4500.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,4.0,21.0,31.0,5.0,5.0,5.0,3.0,3.0,3.0,207.0,4.17470369334681,3.31033692558096,3.0,156900.375
4830,4830,Country_a,Product_11,2015-01-01,-3900.0,-3900.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,21.0,31.0,4.0,4.0,4.0,4.0,5.0,5.0,208.0,9.05286237448317,3.2537568812758497,1.0,47615.625
4831,4831,Country_a,Product_11,2015-02-01,-1500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,19.0,28.0,3.0,4.0,4.0,4.0,4.0,5.0,209.0,8.5667381443299,3.3034597938144303,2.0,54562.5
4832,4832,Country_a,Product_11,2015-03-01,-2700.0,-2700.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,210.0,8.02855853314529,-2.46772016925248,3.0,59821.875
4833,4833,Country_a,Product_11,2015-04-01,-2850.0,-2850.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,21.0,30.0,4.0,4.0,5.0,5.0,3.0,4.0,211.0,8.344517792676639,3.30915729757607,1.0,54534.375
4834,4834,Country_a,Product_11,2015-05-01,900.0,900.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,2.0,20.0,31.0,3.0,4.0,4.0,4.0,5.0,5.0,212.0,5.72032561505066,3.644916353111431,2.0,77737.5
4835,4835,Country_a,Product_11,2015-06-01,,,,,,,,6.0,15.0,2.0,22.0,30.0,5.0,5.0,4.0,4.0,4.0,2.0,213.0,5.21537787356322,-21.5021666666667,3.0,78300.0
4836,4836,Country_a,Product_11,2015-07-01,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,3.0,22.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,214.0,4.64021184171378,3.64835299018149,1.0,94528.125
4837,4837,Country_a,Product_11,2015-08-01,-5100.0,-5100.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,1.0,215.0,4.464294639921079,3.65981742847748,2.0,85528.125
4838,4838,Country_a,Product_11,2015-09-01,-5100.0,-5100.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,3.0,21.0,30.0,3.0,5.0,5.0,4.0,4.0,3.0,216.0,4.37358827361564,1.19622879478827,3.0,86343.75
4839,4839,Country_a,Product_11,2015-10-01,-5100.0,-5100.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,21.0,31.0,3.0,4.0,4.0,5.0,5.0,5.0,217.0,4.3113277819833495,3.6841594751450897,1.0,111459.375
4840,4840,Country_a,Product_11,2015-11-01,-5100.0,-5100.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,4.0,21.0,30.0,5.0,4.0,4.0,4.0,4.0,1.0,218.0,4.45738461538461,3.5295118254879503,2.0,97987.5
4841,4841,Country_a,Product_11,2015-12-01,-23850.0,-23850.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,4.0,18.0,31.0,3.0,4.0,4.0,4.0,3.0,4.0,219.0,4.30642271631396,2.8880546477364,3.0,104990.625
4842,4842,Country_a,Product_11,2016-01-01,,,,,,,,1.0,16.0,1.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,5.0,220.0,4.95907558320374,3.70719576982893,1.0,90421.875
4843,4843,Country_a,Product_11,2016-02-01,-1650.0,-1350.0,0.0,0.0,0.0,0.0,-300.0,2.0,16.0,1.0,19.0,29.0,3.0,4.0,4.0,4.0,4.0,1.0,221.0,5.66744048830112,3.6146046795524,2.0,55293.75
4844,4844,Country_a,Product_11,2016-03-01,1350.0,1350.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,21.0,31.0,3.0,5.0,5.0,5.0,3.0,4.0,222.0,4.81579622021364,6.1041850451931,3.0,68456.25
4845,4845,Country_a,Product_11,2016-04-01,-3000.0,-3000.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,223.0,5.49125475285171,3.6488100380228095,1.0,73968.75
4846,4846,Country_a,Product_11,2016-05-01,-1500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,224.0,4.598106958762889,3.63106984536083,2.0,87300.0
4847,4847,Country_a,Product_11,2016-06-01,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,21.0,30.0,4.0,4.0,5.0,5.0,3.0,4.0,225.0,4.3758360232408,0.75144841833441,3.0,87131.25
4848,4848,Country_a,Product_11,2016-07-01,-450.0,-450.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,5.0,226.0,4.30111111111112,3.71756577266922,1.0,88087.5
4849,4849,Country_a,Product_11,2016-08-01,-750.0,-750.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,3.0,21.0,31.0,4.0,5.0,4.0,4.0,4.0,3.0,227.0,4.27037968840161,3.64665343335257,2.0,97481.25
4850,4850,Country_a,Product_11,2016-09-01,-1800.0,-1800.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,3.0,21.0,30.0,3.0,4.0,4.0,5.0,5.0,5.0,228.0,4.2974584295612095,3.80509006928406,3.0,97425.0
4851,4851,Country_a,Product_11,2016-10-01,-24600.0,-24600.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,4.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,1.0,229.0,4.300381620484029,3.7662282707821806,1.0,80184.375
4852,4852,Country_a,Product_11,2016-11-01,11250.0,11250.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,21.0,30.0,4.0,5.0,5.0,4.0,3.0,3.0,230.0,4.4088305489260184,3.54687223548131,2.0,106059.375
4853,4853,Country_a,Product_11,2016-12-01,-3900.0,-3900.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,4.0,17.0,31.0,3.0,3.0,3.0,4.0,4.0,5.0,231.0,4.54081945743686,3.8473753663860295,3.0,90196.875
4854,4854,Country_a,Product_11,2017-01-01,-900.0,-900.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,232.0,6.462294339622638,3.93877261455525,1.0,52171.875
4855,4855,Country_a,Product_11,2017-02-01,-7350.0,-7350.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,1.0,20.0,28.0,4.0,4.0,4.0,4.0,4.0,2.0,233.0,5.95512776831346,3.3148684838160096,2.0,66037.5
4856,4856,Country_a,Product_11,2017-03-01,2100.0,2100.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,1.0,23.0,31.0,4.0,4.0,5.0,5.0,5.0,5.0,234.0,5.0577040358744405,11.5792056374119,3.0,87806.25
4857,4857,Country_a,Product_11,2017-04-01,-3900.0,-3900.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,2.0,18.0,30.0,3.0,4.0,4.0,4.0,3.0,5.0,235.0,7.93046153846154,4.18945145888594,1.0,31809.375
4858,4858,Country_a,Product_11,2017-05-01,-750.0,-750.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,2.0,22.0,31.0,4.0,5.0,5.0,4.0,4.0,3.0,236.0,5.48683706070288,3.70718868096759,2.0,61621.875
4859,4859,Country_a,Product_11,2017-06-01,150.000000000002,150.000000000002,0.0,0.0,0.0,0.0,0.0,6.0,17.0,2.0,21.0,30.0,3.0,4.0,4.0,5.0,5.0,5.0,237.0,5.40001352366642,13.532486551465096,3.0,74868.75
4860,4860,Country_a,Product_11,2017-07-01,-1350.0,-1350.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,3.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,238.0,4.9193363228699605,3.7797171898355697,1.0,75262.5
4861,4861,Country_b,Product_11,2012-01-01,-7629000.0,-1905000.0,0.0,0.0,-5721000.0,0.0,-3000.0,1.0,12.0,1.0,17.0,31.0,3.0,3.0,3.0,3.0,3.0,2.0,118.0,21.1245890509635,20.6032851071493,1.0,1249425.0
4862,4862,Country_b,Product_11,2012-02-01,-6658500.0,-2139000.0,0.0,0.0,-4480500.0,0.0,-39000.0,2.0,12.0,1.0,21.0,29.0,4.0,4.0,5.0,4.0,4.0,3.0,119.0,21.1543614680311,20.480247826421607,2.0,1462162.5
4863,4863,Country_b,Product_11,2012-03-01,-11563500.0,-7575000.0,0.0,0.0,-3988500.0,0.0,0.0,3.0,12.0,1.0,23.0,31.0,4.0,4.0,4.0,5.0,5.0,6.0,120.0,21.915160643854694,21.5766780087411,3.0,2110725.0
4864,4864,Country_b,Product_11,2012-04-01,-9078000.0,-3646500.0,0.0,0.0,-5431500.0,0.0,0.0,4.0,12.0,2.0,19.0,30.0,3.0,3.0,3.0,4.0,4.0,6.0,121.0,21.9259695652175,21.8874694173914,1.0,1725000.0
4865,4865,Country_b,Product_11,2012-05-01,-8131500.0,-3049500.0,0.0,-15000.0,-4947000.0,0.0,-120000.0,5.0,12.0,2.0,22.0,31.0,4.0,4.0,5.0,5.0,4.0,4.0,122.0,21.882980269144802,21.5045829374567,2.0,1945050.0
4866,4866,Country_b,Product_11,2012-06-01,-10045500.0,-4396500.0,0.0,-15000.0,-5550000.0,0.0,-84000.0,6.0,12.0,2.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,5.0,123.0,21.915043437376102,21.5793746445363,3.0,1985962.5
4867,4867,Country_b,Product_11,2012-07-01,-10243500.0,-4003500.0,0.0,-3000.0,-6222000.0,0.0,-15000.0,7.0,12.0,3.0,22.0,31.0,5.0,5.0,4.0,4.0,4.0,2.0,124.0,21.940078333712698,21.560734104256802,1.0,1647375.0
4868,4868,Country_b,Product_11,2012-08-01,-8016000.0,-2934000.0,0.0,-13500.0,-4993500.0,0.0,-75000.0,8.0,12.0,3.0,23.0,31.0,4.0,4.0,5.0,5.0,5.0,5.0,125.0,21.884085629163,21.6207352471751,2.0,1762162.5
4869,4869,Country_b,Product_11,2012-09-01,-9291000.0,-4060500.0,0.0,-3000.0,-5206500.0,0.0,-21000.0,9.0,12.0,3.0,21.0,30.0,4.0,4.0,4.0,4.0,4.0,6.0,126.0,21.9361526955065,21.5568005026027,3.0,1880212.5
4870,4870,Country_b,Product_11,2012-10-01,-10819500.0,-5323500.0,0.0,-9000.0,-5443500.0,0.0,-43500.0,10.0,12.0,4.0,18.0,31.0,4.0,4.0,4.0,3.0,3.0,3.0,127.0,20.9619837372192,20.598802894292,1.0,1863150.0
4871,4871,Country_b,Product_11,2012-11-01,-12763500.0,-7180500.0,0.0,-33000.0,-5362500.0,0.0,-187500.0,11.0,12.0,4.0,22.0,30.0,4.0,4.0,4.0,5.0,5.0,5.0,128.0,20.8595417401058,20.620428649254894,2.0,2106337.5
4872,4872,Country_b,Product_11,2012-12-01,-18133500.0,-10081500.0,0.0,-18000.0,-7929000.0,0.0,-105000.0,12.0,12.0,4.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,129.0,20.9361323592609,19.8121243317576,3.0,2617875.0
4873,4873,Country_b,Product_11,2013-01-01,-8851500.0,-2158500.0,0.0,-6000.0,-6654000.0,0.0,-33000.0,1.0,13.0,1.0,20.0,31.0,4.0,4.0,4.0,4.0,4.0,4.0,130.0,20.9471230881282,20.224335896368803,1.0,2162475.0
4874,4874,Country_b,Product_11,2013-02-01,-9484500.0,-1284000.0,0.0,0.0,-8200500.0,0.0,0.0,2.0,13.0,1.0,17.0,28.0,3.0,3.0,3.0,3.0,3.0,4.0,131.0,20.984974576271306,20.6220905338983,2.0,1770000.0
4875,4875,Country_b,Product_11,2013-03-01,-11001000.0,-3832500.0,0.0,-7500.0,-7117500.0,0.0,-43500.0,3.0,13.0,1.0,21.0,31.0,4.0,4.0,4.0,4.0,5.0,5.0,132.0,20.9419526257293,20.707044071269802,3.0,2159400.0
4876,4876,Country_b,Product_11,2013-04-01,-11596500.0,-6768000.0,0.0,-22500.0,-4681500.0,0.0,-124500.0,4.0,13.0,2.0,21.0,30.0,4.0,4.0,4.0,3.0,3.0,0.0,133.0,20.8966052771939,20.344915188404,1.0,2390475.0
4877,4877,Country_b,Product_11,2013-05-01,-11433000.0,-4318500.0,0.0,-7500.0,-7062000.0,0.0,-45000.0,5.0,13.0,2.0,23.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,134.0,20.954160722777,20.702991469329604,2.0,2365875.0
4878,4878,Country_b,Product_11,2013-06-01,-15637500.0,-7902000.0,0.0,-33000.0,-7516500.0,0.0,-186000.0,6.0,13.0,2.0,19.0,30.0,3.0,3.0,3.0,4.0,4.0,5.0,135.0,20.8619040855939,20.640652265303306,3.0,2376337.5
4879,4879,Country_b,Product_11,2013-07-01,-12207000.0,-4141500.0,0.0,-4500.0,-8034000.0,0.0,-27000.0,7.0,13.0,3.0,24.0,31.0,5.0,5.0,5.0,4.0,4.0,3.0,136.0,20.963153162154,20.600810600459607,1.0,2252025.0
4880,4880,Country_b,Product_11,2013-08-01,-13487700.0,-5909850.0,0.0,-8550.0,-7523250.0,0.0,-46050.0,8.0,13.0,3.0,23.0,31.0,4.0,4.0,4.0,5.0,5.0,5.0,137.0,20.9557057224174,19.922420005406,2.0,2358487.5
4881,4881,Country_b,Product_11,2013-09-01,-15377850.0,-7243200.0,0.0,-18000.0,-8017200.0,0.0,-99450.0,9.0,13.0,3.0,21.0,30.0,5.0,4.0,4.0,3.0,3.0,1.0,138.0,20.923446197030398,20.561306814883398,3.0,2351287.5
4882,4882,Country_b,Product_11,2013-10-01,-14709150.0,-6745800.0,0.0,-3900.0,-7937250.0,0.0,-22200.0,10.0,13.0,4.0,19.0,31.0,3.0,4.0,4.0,4.0,3.0,4.0,139.0,20.970331594305502,20.6075863648422,1.0,2120437.5
4883,4883,Country_b,Product_11,2013-11-01,-12339000.0,-4602150.0,0.0,-1950.0,-7724550.0,0.0,-10350.0,11.0,13.0,4.0,21.0,30.0,4.0,4.0,4.0,4.0,5.0,5.0,140.0,20.9813187290825,20.542785465293104,2.0,2588287.5
4884,4884,Country_b,Product_11,2013-12-01,-9822600.0,-2621100.0,0.0,-22050.0,-7057800.0,0.0,-121650.0,12.0,13.0,4.0,21.0,31.0,5.0,5.0,3.0,4.0,4.0,2.0,141.0,20.9260792883982,20.638963469059107,3.0,2934225.0
4885,4885,Country_b,Product_11,2014-01-01,-10601100.0,-2520600.0,0.0,-4050.0,-8054250.0,0.0,-22200.0,1.0,14.0,1.0,22.0,31.0,4.0,4.0,4.0,5.0,4.0,4.0,142.0,20.9752558350843,20.6124838752911,1.0,3301687.5
4886,4886,Country_b,Product_11,2014-02-01,-8299350.0,-1609500.0,0.0,-17100.0,-6577800.0,0.0,-94950.0,2.0,14.0,1.0,17.0,28.0,3.0,3.0,3.0,3.0,4.0,5.0,143.0,20.8832046239805,20.5229432534841,2.0,1751737.5
4887,4887,Country_b,Product_11,2014-03-01,-6791550.0,-1934850.0,0.0,-1350.0,-4847850.0,0.0,-7500.0,3.0,14.0,1.0,21.0,31.0,5.0,4.0,4.0,4.0,4.0,1.0,144.0,21.022520027324106,18.781569218158,3.0,3019312.5
4888,4888,Country_b,Product_11,2014-04-01,-7337850.0,-1220100.0,0.0,-21750.0,-5975850.0,0.0,-120150.0,4.0,14.0,2.0,21.0,30.0,3.0,5.0,5.0,4.0,4.0,3.0,145.0,20.064989308624305,20.1786431860299,1.0,3156750.0
4889,4889,Country_b,Product_11,2014-05-01,-10288650.0,-5076000.0,0.0,-450.000000000002,-5209200.0,0.0,-3000.0,5.0,14.0,2.0,21.0,31.0,4.0,4.0,4.0,4.0,4.0,5.0,146.0,20.9940969588305,20.672455665126602,2.0,3262725.0
4890,4890,Country_b,Product_11,2014-06-01,-12322200.0,-6392100.0,0.0,-28950.0,-5740950.0,0.0,-160200.0,6.0,14.0,2.0,20.0,30.0,4.0,4.0,4.0,4.0,4.0,1.0,147.0,20.900474474779198,20.580754909672198,3.0,2955900.0
4891,4891,Country_b,Product_11,2014-07-01,-11880900.0,-5543400.0,0.0,-13500.0,-6249900.0,0.0,-74100.0,7.0,14.0,3.0,23.0,31.0,4.0,5.0,5.0,5.0,4.0,4.0,148.0,20.938400525279103,20.6184899093894,1.0,2855625.0
4892,4892,Country_b,Product_11,2014-08-01,-11443200.0,-5918550.0,0.0,-750.0,-5519400.0,0.0,-4500.0,8.0,14.0,3.0,21.0,31.0,4.0,4.0,4.0,4.0,5.0,5.0,149.0,20.9798749462067,20.5421495582615,2.0,2962725.0
4893,4893,Country_b,Product_11,2014-09-01,-9876600.0,-4323600.0,0.0,-9749.99999999999,-5489850.0,0.0,-53400.0,9.0,14.0,3.0,22.0,30.0,4.0,5.0,4.0,4.0,4.0,2.0,150.0,20.96536469892,20.6442871652612,3.0,3041550.0
